PART_ID,INDV_NAME,INDV_FIRS_NAME,INDV_STTS_CD,CRTN_DTTM,UPDT_DTTM,BIRT_DT,BIRT_CITY,BIRT_CNTR,SOCL_NUM,EXEC_ID
2864,Name13415,FistName13415,Actif,2015-02-08 12:31:01,2015-02-08 12:31:01,1992-09-20,Ville2,Pays2,NS000013415,12345
5681,Name26921,FistName26921,Actif,2021-03-23 03:33:27,2021-03-23 03:33:27,2009-01-02,Ville5,Pays1,NS000026921,12345
2720,Name12784,FistName12784,Actif,2017-10-02 19:29:14,2017-10-02 19:29:14,1946-02-24,Ville2,Pays2,NS000012784,12345
3981,Name18802,FistName18802,Actif,1998-03-03 09:53:34,1998-03-03 09:53:34,1957-09-23,Ville11,Pays2,NS000018802,12345
9238,Name43636,FistName43636,Actif,2022-07-26 13:57:35,2022-07-26 13:57:35,1942-11-14,Ville18,Pays2,NS000043636,12345
7295,Name34366,FistName34366,Actif,1998-08-22 13:32:09,1998-08-22 13:32:09,1962-02-11,Ville3,Pays1,NS000034366,12345
10197,Name48239,FistName48239,Actif,2011-09-22 21:38:41,2011-09-22 21:38:41,2008-02-22,Ville24,Pays2,NS000048239,12345
1730,Name7862,FistName7862,Actif,2011-02-18 11:52:39,2011-02-18 11:52:39,1954-01-03,Ville6,Pays1,NS000007862,12345
7231,Name34093,FistName34093,Actif,2001-06-20 04:27:18,2001-06-20 04:27:18,1945-06-14,Ville12,Pays2,NS000034093,12345
6675,Name31716,FistName31716,Actif,1998-02-17 01:08:23,1998-02-17 01:08:23,1949-09-26,Ville20,Pays2,NS000031716,12345
2909,Name13649,FistName13649,Actif,2019-02-20 12:16:05,2019-02-20 12:16:05,1937-10-01,Ville16,Pays2,NS000013649,12345
5132,Name24367,FistName24367,Actif,2019-09-18 15:09:14,2019-09-18 15:09:14,2012-07-05,Ville21,Pays3,NS000024367,12345
7264,Name34244,FistName34244,Actif,2018-10-12 01:22:04,2018-10-12 01:22:04,1974-05-09,Ville14,Pays1,NS000034244,12345
6946,Name32956,FistName32956,Actif,2013-11-26 19:43:25,2013-11-26 19:43:25,2005-09-11,Ville5,Pays2,NS000032956,12345
3493,Name16530,FistName16530,Actif,2004-08-09 06:07:41,2004-08-09 06:07:41,1966-08-06,Ville10,Pays1,NS000016530,12345
10467,Name49315,FistName49315,Actif,2012-07-05 11:49:10,2012-07-05 11:49:10,1974-07-25,Ville7,Pays2,NS000049315,12345
5901,Name27918,FistName27918,Actif,2018-08-07 01:26:49,2018-08-07 01:26:49,1938-08-25,Ville17,Pays1,NS000027918,12345
919,Name3745,FistName3745,Actif,2009-10-22 18:14:09,2009-10-22 18:14:09,2000-04-04,Ville15,Pays1,NS000003745,12345
9806,Name46339,FistName46339,Actif,2015-01-13 21:40:39,2015-01-13 21:40:39,1951-11-03,Ville12,Pays3,NS000046339,12345
6240,Name29678,FistName29678,Actif,2002-03-26 13:58:39,2002-03-26 13:58:39,1991-10-12,Ville22,Pays3,NS000029678,12345
9040,Name42775,FistName42775,Actif,2012-02-24 17:04:33,2012-02-24 17:04:33,1931-01-22,Ville18,Pays1,NS000042775,12345
9593,Name45269,FistName45269,Actif,2012-11-07 13:43:42,2012-11-07 13:43:42,2012-06-01,Ville8,Pays3,NS000045269,12345
2537,Name11853,FistName11853,Actif,2019-03-13 16:16:50,2019-03-13 16:16:50,1967-02-20,Ville19,Pays1,NS000011853,12345
8286,Name39130,FistName39130,Actif,2004-06-20 11:24:54,2004-06-20 11:24:54,1978-10-06,Ville22,Pays2,NS000039130,12345
5991,Name28375,FistName28375,Actif,2014-04-02 02:18:56,2014-04-02 02:18:56,2009-08-24,Ville11,Pays3,NS000028375,12345
3602,Name16978,FistName16978,Actif,2013-10-14 16:53:37,2013-10-14 16:53:37,1963-10-13,Ville4,Pays1,NS000016978,12345
4150,Name19685,FistName19685,Actif,2010-01-17 11:57:47,2010-01-17 11:57:47,1948-01-08,Ville24,Pays1,NS000019685,12345
4255,Name20226,FistName20226,Actif,2014-06-09 09:56:07,2014-06-09 09:56:07,1961-02-09,Ville25,Pays1,NS000020226,12345
9325,Name44107,FistName44107,Actif,2017-08-26 14:57:30,2017-08-26 14:57:30,1930-08-27,Ville14,Pays2,NS000044107,12345
2044,Name9449,FistName9449,Actif,2001-11-22 13:34:59,2001-11-22 13:34:59,2001-08-07,Ville14,Pays2,NS000009449,12345
4239,Name20146,FistName20146,Actif,2007-11-20 20:09:08,2007-11-20 20:09:08,1935-06-08,Ville14,Pays1,NS000020146,12345
9038,Name42764,FistName42764,Actif,2000-02-17 11:09:08,2000-02-17 11:09:08,1976-11-08,Ville12,Pays2,NS000042764,12345
10012,Name47389,FistName47389,Actif,2004-11-18 12:41:36,2004-11-18 12:41:36,1996-09-23,Ville8,Pays3,NS000047389,12345
10018,Name47424,FistName47424,Actif,2004-05-15 11:29:18,2004-05-15 11:29:18,1955-02-15,Ville5,Pays2,NS000047424,12345
5907,Name27951,FistName27951,Actif,2015-10-14 12:33:56,2015-10-14 12:33:56,1997-11-05,Ville12,Pays1,NS000027951,12345
7437,Name35032,FistName35032,Actif,1997-10-04 06:37:14,1997-10-04 06:37:14,1960-02-09,Ville7,Pays1,NS000035032,12345
7718,Name36444,FistName36444,Actif,1998-09-23 15:10:38,1998-09-23 15:10:38,1990-01-01,Ville14,Pays1,NS000036444,12345
448,Name1497,FistName1497,Actif,2011-02-03 01:30:25,2011-02-03 01:30:25,1936-06-03,Ville15,Pays1,NS000001497,12345
875,Name3550,FistName3550,Actif,2010-06-12 10:41:16,2010-06-12 10:41:16,1981-01-01,Ville16,Pays2,NS000003550,12345
8751,Name41405,FistName41405,Actif,2022-09-10 05:50:09,2022-09-10 05:50:09,2012-09-06,Ville2,Pays2,NS000041405,12345
10490,Name49423,FistName49423,Actif,2009-11-19 09:35:11,2009-11-19 09:35:11,2012-07-10,Ville5,Pays2,NS000049423,12345
9180,Name43407,FistName43407,Actif,2011-06-05 08:46:42,2011-06-05 08:46:42,1989-04-17,Ville22,Pays2,NS000043407,12345
3610,Name17013,FistName17013,Actif,2001-11-11 13:58:11,2001-11-11 13:58:11,1938-08-17,Ville3,Pays2,NS000017013,12345
2344,Name10905,FistName10905,Actif,2011-06-23 03:44:39,2011-06-23 03:44:39,1970-01-23,Ville9,Pays1,NS000010905,12345
106,Name11,FistName11,Actif,2013-06-18 23:44:42,2013-06-18 23:44:42,1971-06-20,Ville21,Pays3,NS000000011,12345
4244,Name20175,FistName20175,Actif,2000-03-05 17:04:03,2000-03-05 17:04:03,1981-10-01,Ville7,Pays2,NS000020175,12345
372,Name1131,FistName1131,Actif,1998-08-27 10:49:38,1998-08-27 10:49:38,1977-10-13,Ville18,Pays2,NS000001131,12345
4075,Name19324,FistName19324,Actif,2005-08-17 22:02:58,2005-08-17 22:02:58,2002-02-12,Ville20,Pays3,NS000019324,12345
8218,Name38817,FistName38817,Actif,1999-07-21 15:54:33,1999-07-21 15:54:33,1932-03-01,Ville12,Pays2,NS000038817,12345
1475,Name6535,FistName6535,Actif,2017-05-03 21:13:50,2017-05-03 21:13:50,1971-01-05,Ville20,Pays1,NS000006535,12345
8314,Name39248,FistName39248,Actif,2020-09-21 18:39:25,2020-09-21 18:39:25,2003-03-20,Ville8,Pays4,NS000039248,12345
2459,Name11484,FistName11484,Actif,2019-10-15 02:40:42,2019-10-15 02:40:42,1961-07-18,Ville13,Pays2,NS000011484,12345
8695,Name41144,FistName41144,Actif,2004-10-22 17:51:16,2004-10-22 17:51:16,1975-06-19,Ville5,Pays3,NS000041144,12345
855,Name3478,FistName3478,Actif,2005-09-02 12:18:32,2005-09-02 12:18:32,1983-10-13,Ville9,Pays2,NS000003478,12345
416,Name1351,FistName1351,Actif,1998-09-06 18:01:59,1998-09-06 18:01:59,2010-05-08,Ville2,Pays3,NS000001351,12345
7329,Name34510,FistName34510,Actif,2021-11-19 16:49:43,2021-11-19 16:49:43,1987-03-06,Ville1,Pays3,NS000034510,12345
4597,Name21878,FistName21878,Actif,1998-02-05 20:34:23,1998-02-05 20:34:23,2005-05-27,Ville1,Pays1,NS000021878,12345
5802,Name27467,FistName27467,Actif,2021-07-20 10:45:52,2021-07-20 10:45:52,1941-11-26,Ville4,Pays1,NS000027467,12345
2646,Name12407,FistName12407,Actif,2003-08-01 15:35:25,2003-08-01 15:35:25,1984-11-15,Ville14,Pays1,NS000012407,12345
9941,Name46960,FistName46960,Actif,2009-09-26 10:44:51,2009-09-26 10:44:51,1948-09-12,Ville15,Pays1,NS000046960,12345
10217,Name48335,FistName48335,Actif,2006-04-01 04:21:41,2006-04-01 04:21:41,1962-06-17,Ville17,Pays2,NS000048335,12345
5928,Name28085,FistName28085,Actif,2019-02-21 01:28:31,2019-02-21 01:28:31,1944-08-26,Ville11,Pays3,NS000028085,12345
1076,Name4563,FistName4563,Actif,2016-07-09 10:09:34,2016-07-09 10:09:34,1968-09-20,Ville3,Pays2,NS000004563,12345
10101,Name47772,FistName47772,Actif,2008-02-11 11:30:27,2008-02-11 11:30:27,1957-05-05,Ville21,Pays2,NS000047772,12345
8219,Name38818,FistName38818,Actif,2003-07-04 20:20:52,2003-07-04 20:20:52,1997-04-25,Ville13,Pays1,NS000038818,12345
3466,Name16413,FistName16413,Actif,2005-08-20 13:10:59,2005-08-20 13:10:59,2010-03-24,Ville13,Pays1,NS000016413,12345
9994,Name47309,FistName47309,Actif,2020-03-11 15:33:44,2020-03-11 15:33:44,1967-10-18,Ville6,Pays3,NS000047309,12345
10150,Name48027,FistName48027,Actif,2020-07-24 01:54:37,2020-07-24 01:54:37,1969-04-25,Ville1,Pays3,NS000048027,12345
7426,Name34991,FistName34991,Actif,1999-05-05 08:32:31,1999-05-05 08:32:31,1963-03-22,Ville2,Pays2,NS000034991,12345
5810,Name27496,FistName27496,Actif,2004-02-10 18:55:47,2004-02-10 18:55:47,1993-09-09,Ville3,Pays3,NS000027496,12345
474,Name1629,FistName1629,Actif,2012-03-16 09:13:04,2012-03-16 09:13:04,1989-06-06,Ville18,Pays3,NS000001629,12345
4458,Name21261,FistName21261,Actif,2011-09-03 21:21:03,2011-09-03 21:21:03,1961-03-05,Ville14,Pays2,NS000021261,12345
1257,Name5395,FistName5395,Actif,2020-02-03 12:53:02,2020-02-03 12:53:02,1945-01-22,Ville5,Pays2,NS000005395,12345
8355,Name39423,FistName39423,Actif,2022-09-04 10:04:20,2022-09-04 10:04:20,1964-03-22,Ville21,Pays2,NS000039423,12345
5689,Name26954,FistName26954,Actif,2010-08-03 12:53:38,2010-08-03 12:53:38,2006-03-03,Ville10,Pays1,NS000026954,12345
196,Name410,FistName410,Actif,2003-05-16 08:55:24,2003-05-16 08:55:24,1968-09-24,Ville11,Pays5,NS000000410,12345
6216,Name29557,FistName29557,Actif,2006-08-21 01:17:51,2006-08-21 01:17:51,1987-10-09,Ville22,Pays2,NS000029557,12345
5935,Name28129,FistName28129,Actif,1997-06-11 16:08:04,1997-06-11 16:08:04,1963-06-10,Ville6,Pays2,NS000028129,12345
7519,Name35433,FistName35433,Actif,2000-07-11 04:55:58,2000-07-11 04:55:58,1933-04-04,Ville7,Pays1,NS000035433,12345
8298,Name39190,FistName39190,Actif,2018-09-01 15:18:49,2018-09-01 15:18:49,1954-04-24,Ville8,Pays1,NS000039190,12345
8778,Name41558,FistName41558,Actif,1998-02-24 12:57:52,1998-02-24 12:57:52,2008-08-06,Ville10,Pays1,NS000041558,12345
7611,Name35873,FistName35873,Actif,2012-09-10 17:15:34,2012-09-10 17:15:34,1966-10-04,Ville11,Pays3,NS000035873,12345
3719,Name17493,FistName17493,Actif,2008-11-12 22:43:16,2008-11-12 22:43:16,1974-09-08,Ville1,Pays4,NS000017493,12345
9997,Name47317,FistName47317,Actif,1997-02-06 20:53:09,1997-02-06 20:53:09,1949-04-11,Ville3,Pays3,NS000047317,12345
7692,Name36323,FistName36323,Actif,2002-08-08 06:17:31,2002-08-08 06:17:31,2009-11-08,Ville6,Pays1,NS000036323,12345
302,Name832,FistName832,Actif,2000-11-08 13:06:09,2000-11-08 13:06:09,1937-06-06,Ville18,Pays1,NS000000832,12345
2458,Name11483,FistName11483,Actif,2013-06-16 18:52:32,2013-06-16 18:52:32,1968-04-24,Ville11,Pays1,NS000011483,12345
8662,Name40994,FistName40994,Actif,2022-03-14 14:09:18,2022-03-14 14:09:18,2015-07-10,Ville15,Pays1,NS000040994,12345
9151,Name43299,FistName43299,Actif,2005-08-11 02:28:55,2005-08-11 02:28:55,2012-04-24,Ville21,Pays3,NS000043299,12345
5699,Name27010,FistName27010,Actif,2008-08-03 17:46:33,2008-08-03 17:46:33,1956-11-17,Ville14,Pays2,NS000027010,12345
8927,Name42245,FistName42245,Actif,2019-09-11 10:45:57,2019-09-11 10:45:57,2000-04-14,Ville19,Pays2,NS000042245,12345
1200,Name5200,FistName5200,Actif,1997-03-12 06:11:40,1997-03-12 06:11:40,1982-01-13,Ville5,Pays5,NS000005200,12345
4045,Name19156,FistName19156,Actif,1997-09-10 09:50:55,1997-09-10 09:50:55,1961-09-05,Ville8,Pays2,NS000019156,12345
9530,Name44997,FistName44997,Actif,2017-05-12 15:22:18,2017-05-12 15:22:18,1939-04-15,Ville7,Pays4,NS000044997,12345
10545,Name49691,FistName49691,Actif,2013-02-02 15:10:32,2013-02-02 15:10:32,1998-09-02,Ville17,Pays2,NS000049691,12345
4956,Name23562,FistName23562,Actif,2013-02-01 11:37:23,2013-02-01 11:37:23,1939-01-17,Ville24,Pays4,NS000023562,12345
9958,Name47061,FistName47061,Actif,2007-01-13 03:58:43,2007-01-13 03:58:43,1933-01-25,Ville4,Pays1,NS000047061,12345
7900,Name37320,FistName37320,Actif,2005-10-11 13:23:19,2005-10-11 13:23:19,1991-04-06,Ville15,Pays1,NS000037320,12345
3133,Name14698,FistName14698,Actif,2008-10-15 03:43:05,2008-10-15 03:43:05,1990-02-03,Ville12,Pays2,NS000014698,12345
6920,Name32840,FistName32840,Actif,1998-11-09 04:10:12,1998-11-09 04:10:12,1984-09-05,Ville22,Pays2,NS000032840,12345
8876,Name41988,FistName41988,Actif,2010-03-26 12:01:45,2010-03-26 12:01:45,2000-01-09,Ville7,Pays1,NS000041988,12345
8833,Name41782,FistName41782,Actif,2021-09-15 15:34:18,2021-09-15 15:34:18,2006-04-06,Ville19,Pays2,NS000041782,12345
5994,Name28382,FistName28382,Actif,2005-10-10 21:38:11,2005-10-10 21:38:11,2000-02-17,Ville15,Pays3,NS000028382,12345
4686,Name22242,FistName22242,Actif,1999-05-06 06:50:30,1999-05-06 06:50:30,1954-06-05,Ville8,Pays1,NS000022242,12345
781,Name3138,FistName3138,Actif,2015-11-13 23:16:37,2015-11-13 23:16:37,1955-03-21,Ville5,Pays1,NS000003138,12345
9631,Name45457,FistName45457,Actif,2020-10-24 09:01:28,2020-10-24 09:01:28,2002-01-16,Ville3,Pays2,NS000045457,12345
2453,Name11449,FistName11449,Actif,2012-09-13 04:39:53,2012-09-13 04:39:53,1977-09-24,Ville19,Pays2,NS000011449,12345
7550,Name35592,FistName35592,Actif,2015-03-06 04:08:02,2015-03-06 04:08:02,1948-07-22,Ville13,Pays1,NS000035592,12345
6743,Name32070,FistName32070,Actif,2002-07-08 02:10:29,2002-07-08 02:10:29,2013-08-27,Ville11,Pays2,NS000032070,12345
7171,Name33823,FistName33823,Actif,2001-06-26 11:19:49,2001-06-26 11:19:49,1998-08-01,Ville1,Pays2,NS000033823,12345
1106,Name4701,FistName4701,Actif,2016-10-14 14:41:22,2016-10-14 14:41:22,2003-11-13,Ville19,Pays1,NS000004701,12345
5887,Name27852,FistName27852,Actif,2014-10-12 08:58:53,2014-10-12 08:58:53,1957-05-15,Ville10,Pays2,NS000027852,12345
6815,Name32376,FistName32376,Actif,2003-05-21 10:25:25,2003-05-21 10:25:25,1975-07-07,Ville8,Pays1,NS000032376,12345
10083,Name47710,FistName47710,Actif,2009-09-18 18:58:50,2009-09-18 18:58:50,1952-05-12,Ville23,Pays2,NS000047710,12345
7012,Name33161,FistName33161,Actif,2016-01-19 16:29:54,2016-01-19 16:29:54,1955-05-02,Ville24,Pays5,NS000033161,12345
5543,Name26308,FistName26308,Actif,2008-05-06 20:59:08,2008-05-06 20:59:08,1949-09-23,Ville8,Pays2,NS000026308,12345
10366,Name48958,FistName48958,Actif,2006-06-14 23:37:45,2006-06-14 23:37:45,1963-09-24,Ville6,Pays1,NS000048958,12345
6928,Name32870,FistName32870,Actif,1999-09-21 07:23:11,1999-09-21 07:23:11,1964-11-18,Ville3,Pays3,NS000032870,12345
10252,Name48471,FistName48471,Actif,1999-03-12 11:45:47,1999-03-12 11:45:47,1960-11-25,Ville10,Pays3,NS000048471,12345
882,Name3577,FistName3577,Actif,2003-01-25 11:16:06,2003-01-25 11:16:06,1935-08-27,Ville1,Pays1,NS000003577,12345
10524,Name49568,FistName49568,Actif,2014-05-11 16:24:14,2014-05-11 16:24:14,1996-04-02,Ville25,Pays1,NS000049568,12345
10395,Name49052,FistName49052,Actif,2008-07-13 10:45:56,2008-07-13 10:45:56,2017-04-16,Ville11,Pays1,NS000049052,12345
2093,Name9682,FistName9682,Actif,2000-02-21 18:44:10,2000-02-21 18:44:10,1935-07-24,Ville11,Pays2,NS000009682,12345
9597,Name45285,FistName45285,Actif,2005-11-03 01:28:45,2005-11-03 01:28:45,1992-09-03,Ville13,Pays5,NS000045285,12345
1057,Name4484,FistName4484,Actif,2018-05-26 04:35:41,2018-05-26 04:35:41,1971-05-13,Ville16,Pays1,NS000004484,12345
4567,Name21750,FistName21750,Actif,2005-11-18 10:41:19,2005-11-18 10:41:19,1944-02-09,Ville3,Pays2,NS000021750,12345
3563,Name16830,FistName16830,Actif,2021-05-03 22:03:45,2021-05-03 22:03:45,1969-07-01,Ville10,Pays2,NS000016830,12345
5375,Name25480,FistName25480,Actif,2022-07-14 12:41:44,2022-07-14 12:41:44,1957-10-11,Ville1,Pays4,NS000025480,12345
8866,Name41945,FistName41945,Actif,2013-09-25 05:44:53,2013-09-25 05:44:53,2005-09-12,Ville20,Pays1,NS000041945,12345
8096,Name38203,FistName38203,Actif,2020-09-17 03:54:03,2020-09-17 03:54:03,2009-01-13,Ville20,Pays3,NS000038203,12345
7612,Name35874,FistName35874,Actif,2001-03-26 12:42:05,2001-03-26 12:42:05,1948-09-12,Ville17,Pays3,NS000035874,12345
127,Name98,FistName98,Actif,2018-07-25 23:34:13,2018-07-25 23:34:13,1977-05-06,Ville18,Pays3,NS000000098,12345
3555,Name16800,FistName16800,Actif,2003-03-08 19:10:32,2003-03-08 19:10:32,2001-07-24,Ville8,Pays3,NS000016800,12345
111,Name30,FistName30,Actif,2017-02-20 10:49:58,2017-02-20 10:49:58,1964-08-23,Ville15,Pays2,NS000000030,12345
7690,Name36317,FistName36317,Actif,2009-06-13 16:38:12,2009-06-13 16:38:12,1962-07-10,Ville6,Pays2,NS000036317,12345
4171,Name19800,FistName19800,Actif,1999-07-18 21:52:53,1999-07-18 21:52:53,1995-02-05,Ville3,Pays3,NS000019800,12345
3709,Name17435,FistName17435,Actif,2019-10-09 19:15:47,2019-10-09 19:15:47,1968-11-21,Ville9,Pays1,NS000017435,12345
5067,Name24101,FistName24101,Actif,2023-06-06 09:32:03,2023-06-06 09:32:03,1939-11-14,Ville17,Pays4,NS000024101,12345
6113,Name28969,FistName28969,Actif,2008-06-19 21:46:34,2008-06-19 21:46:34,1937-09-21,Ville21,Pays1,NS000028969,12345
4885,Name23202,FistName23202,Actif,1999-10-02 13:51:14,1999-10-02 13:51:14,1945-04-05,Ville23,Pays1,NS000023202,12345
8259,Name39000,FistName39000,Actif,2004-07-02 20:47:57,2004-07-02 20:47:57,2009-06-07,Ville12,Pays1,NS000039000,12345
2230,Name10407,FistName10407,Actif,1999-06-26 05:05:13,1999-06-26 05:05:13,1931-11-03,Ville1,Pays2,NS000010407,12345
2936,Name13761,FistName13761,Actif,2022-01-02 13:17:44,2022-01-02 13:17:44,1980-11-06,Ville15,Pays2,NS000013761,12345
9879,Name46645,FistName46645,Actif,2009-08-27 02:06:23,2009-08-27 02:06:23,1987-11-08,Ville16,Pays2,NS000046645,12345
10106,Name47797,FistName47797,Actif,2004-11-13 18:02:37,2004-11-13 18:02:37,1947-03-10,Ville1,Pays1,NS000047797,12345
8541,Name40381,FistName40381,Actif,2011-07-11 03:01:38,2011-07-11 03:01:38,1989-04-20,Ville25,Pays2,NS000040381,12345
8351,Name39401,FistName39401,Actif,2016-03-09 19:56:52,2016-03-09 19:56:52,1963-01-25,Ville19,Pays2,NS000039401,12345
4226,Name20098,FistName20098,Actif,2007-06-05 14:21:19,2007-06-05 14:21:19,1937-02-13,Ville14,Pays4,NS000020098,12345
5128,Name24342,FistName24342,Actif,2005-05-15 20:50:03,2005-05-15 20:50:03,2010-10-26,Ville7,Pays1,NS000024342,12345
2960,Name13907,FistName13907,Actif,2009-10-14 15:19:24,2009-10-14 15:19:24,1938-04-19,Ville1,Pays2,NS000013907,12345
8024,Name37913,FistName37913,Actif,2013-09-10 19:06:47,2013-09-10 19:06:47,1976-08-26,Ville4,Pays2,NS000037913,12345
6880,Name32662,FistName32662,Actif,2018-09-26 09:14:43,2018-09-26 09:14:43,1946-06-26,Ville14,Pays4,NS000032662,12345
10181,Name48142,FistName48142,Actif,2004-06-27 13:08:21,2004-06-27 13:08:21,1947-10-27,Ville18,Pays2,NS000048142,12345
2659,Name12454,FistName12454,Actif,1999-03-03 02:36:36,1999-03-03 02:36:36,1996-02-27,Ville11,Pays4,NS000012454,12345
2446,Name11386,FistName11386,Actif,2014-01-02 13:16:30,2014-01-02 13:16:30,1975-09-12,Ville11,Pays2,NS000011386,12345
3025,Name14195,FistName14195,Actif,2014-02-01 02:57:34,2014-02-01 02:57:34,1999-04-10,Ville24,Pays1,NS000014195,12345
7224,Name34058,FistName34058,Actif,2000-11-17 17:45:43,2000-11-17 17:45:43,1961-07-05,Ville15,Pays4,NS000034058,12345
7462,Name35181,FistName35181,Actif,2017-07-23 08:27:17,2017-07-23 08:27:17,1968-09-25,Ville6,Pays2,NS000035181,12345
6911,Name32799,FistName32799,Actif,2021-05-06 11:24:37,2021-05-06 11:24:37,1985-05-12,Ville17,Pays1,NS000032799,12345
3401,Name16075,FistName16075,Actif,2008-04-06 17:19:17,2008-04-06 17:19:17,1976-02-20,Ville23,Pays2,NS000016075,12345
7392,Name34793,FistName34793,Actif,2019-02-24 14:19:48,2019-02-24 14:19:48,1941-03-26,Ville8,Pays1,NS000034793,12345
7909,Name37350,FistName37350,Actif,2016-09-21 05:04:52,2016-09-21 05:04:52,2000-06-18,Ville1,Pays2,NS000037350,12345
7696,Name36333,FistName36333,Actif,2002-10-05 15:37:02,2002-10-05 15:37:02,1936-02-16,Ville1,Pays2,NS000036333,12345
8605,Name40742,FistName40742,Actif,2022-10-26 11:02:30,2022-10-26 11:02:30,1992-03-04,Ville22,Pays2,NS000040742,12345
10353,Name48919,FistName48919,Actif,2009-11-16 07:48:55,2009-11-16 07:48:55,1967-10-27,Ville1,Pays2,NS000048919,12345
6763,Name32169,FistName32169,Actif,2002-06-07 07:55:11,2002-06-07 07:55:11,1933-04-13,Ville5,Pays2,NS000032169,12345
8718,Name41234,FistName41234,Actif,2014-06-23 12:55:31,2014-06-23 12:55:31,1986-05-27,Ville20,Pays2,NS000041234,12345
6359,Name30280,FistName30280,Actif,1998-10-24 17:45:27,1998-10-24 17:45:27,1942-01-22,Ville11,Pays3,NS000030280,12345
1500,Name6645,FistName6645,Actif,1997-04-06 14:36:57,1997-04-06 14:36:57,1970-01-13,Ville3,Pays2,NS000006645,12345
565,Name2073,FistName2073,Actif,2009-07-04 03:06:58,2009-07-04 03:06:58,2009-03-19,Ville22,Pays1,NS000002073,12345
1531,Name6808,FistName6808,Actif,2018-08-17 13:24:03,2018-08-17 13:24:03,2005-05-15,Ville25,Pays1,NS000006808,12345
3871,Name18270,FistName18270,Actif,2019-04-03 23:03:02,2019-04-03 23:03:02,2014-06-27,Ville25,Pays2,NS000018270,12345
10415,Name49129,FistName49129,Actif,2019-10-23 20:55:03,2019-10-23 20:55:03,1972-11-25,Ville18,Pays4,NS000049129,12345
9838,Name46470,FistName46470,Actif,2003-05-16 11:54:50,2003-05-16 11:54:50,1961-04-13,Ville4,Pays4,NS000046470,12345
4533,Name21571,FistName21571,Actif,2018-03-27 06:07:17,2018-03-27 06:07:17,1949-09-27,Ville6,Pays2,NS000021571,12345
6624,Name31495,FistName31495,Actif,2006-02-06 19:45:06,2006-02-06 19:45:06,1934-05-10,Ville10,Pays2,NS000031495,12345
7409,Name34918,FistName34918,Actif,2017-04-26 17:20:27,2017-04-26 17:20:27,2012-02-27,Ville1,Pays3,NS000034918,12345
6269,Name29847,FistName29847,Actif,2005-03-02 17:16:15,2005-03-02 17:16:15,2001-04-16,Ville17,Pays2,NS000029847,12345
9415,Name44475,FistName44475,Actif,2004-02-18 01:12:47,2004-02-18 01:12:47,1976-07-26,Ville21,Pays3,NS000044475,12345
550,Name1969,FistName1969,Actif,2016-02-11 16:20:04,2016-02-11 16:20:04,1944-03-17,Ville8,Pays2,NS000001969,12345
9314,Name44017,FistName44017,Actif,2017-08-01 14:06:27,2017-08-01 14:06:27,1998-10-21,Ville17,Pays3,NS000044017,12345
4874,Name23153,FistName23153,Actif,2007-09-26 06:03:11,2007-09-26 06:03:11,1936-03-18,Ville23,Pays3,NS000023153,12345
1964,Name9098,FistName9098,Actif,1998-06-18 01:08:30,1998-06-18 01:08:30,2005-11-27,Ville25,Pays1,NS000009098,12345
3020,Name14173,FistName14173,Actif,1997-10-09 17:06:02,1997-10-09 17:06:02,1990-01-24,Ville18,Pays1,NS000014173,12345
7332,Name34514,FistName34514,Actif,2018-01-23 09:55:54,2018-01-23 09:55:54,1991-04-03,Ville3,Pays2,NS000034514,12345
6243,Name29708,FistName29708,Actif,2015-10-17 01:15:48,2015-10-17 01:15:48,1987-04-19,Ville10,Pays1,NS000029708,12345
6054,Name28701,FistName28701,Actif,2007-07-06 02:01:10,2007-07-06 02:01:10,2007-10-13,Ville20,Pays2,NS000028701,12345
2354,Name10937,FistName10937,Actif,2007-03-16 02:43:40,2007-03-16 02:43:40,1974-11-02,Ville3,Pays2,NS000010937,12345
10437,Name49218,FistName49218,Actif,2004-08-19 03:58:10,2004-08-19 03:58:10,1997-09-04,Ville7,Pays1,NS000049218,12345
6600,Name31389,FistName31389,Actif,2012-09-05 02:51:02,2012-09-05 02:51:02,1964-11-09,Ville2,Pays2,NS000031389,12345
2707,Name12694,FistName12694,Actif,2005-09-11 09:29:39,2005-09-11 09:29:39,1972-01-10,Ville9,Pays1,NS000012694,12345
1180,Name5077,FistName5077,Actif,2013-10-10 20:14:34,2013-10-10 20:14:34,1984-04-23,Ville21,Pays1,NS000005077,12345
9696,Name45787,FistName45787,Actif,2019-07-02 06:33:59,2019-07-02 06:33:59,2004-08-14,Ville8,Pays2,NS000045787,12345
9466,Name44724,FistName44724,Actif,2009-09-18 08:58:42,2009-09-18 08:58:42,1970-07-17,Ville9,Pays3,NS000044724,12345
8922,Name42203,FistName42203,Actif,2018-07-19 10:37:17,2018-07-19 10:37:17,2012-11-11,Ville8,Pays1,NS000042203,12345
