PART_ID,STRT_NUM,STRT_DSC,COMP_STRT,POST_CD,CITY_NAME,CNTR_NAME,STRT_VALD_DTTM,END_VALD_DTTM,EXEC_ID
1701,33,NomVoie177689,NULL,#7837,Ville8,Pays3,2016-03-09 22:56:13,2016-03-09 22:56:13,12345
5335,13,NomVoie9225282,NULL,#5959,Ville21,Pays2,2003-05-20 20:08:23,2003-05-20 20:08:23,12345
8431,3,NomVoie2139749,NULL,#7432,Ville3,Pays2,2004-10-05 05:13:20,2004-10-05 05:13:20,12345
9706,83,NomVoie7545821,NULL,#0659,Ville3,Pays1,2017-05-11 12:48:32,2017-05-11 12:48:32,12345
5797,9,NomVoie2727449,NULL,#6249,Ville2,Pays2,2005-11-06 21:04:26,2005-11-06 21:04:26,12345
8601,72,NomVoie8340718,NULL,#1227,Ville21,Pays2,2009-11-20 06:31:42,2009-11-20 06:31:42,12345
3330,84,NomVoie1115734,NULL,#9235,Ville23,Pays1,1999-09-03 14:46:57,1999-09-03 14:46:57,12345
1560,98,NomVoie176935,NULL,#8354,Ville2,Pays2,2016-04-24 20:58:40,2016-04-24 20:58:40,12345
7882,22,NomVoie1237235,NULL,#1603,Ville4,Pays1,2014-05-22 09:33:49,2014-05-22 09:33:49,12345
5648,42,NomVoie3026796,NULL,#0710,Ville2,Pays2,2007-03-11 15:55:29,2007-03-11 15:55:29,12345
4461,48,NomVoie7321271,NULL,#4894,Ville1,Pays3,1997-01-26 05:45:08,1997-01-26 05:45:08,12345
816,15,NomVoie563301,NULL,#4033,Ville9,Pays1,2014-04-15 16:41:25,2014-04-15 16:41:25,12345
5125,95,NomVoie624319,NULL,#5452,Ville6,Pays2,2016-04-12 18:57:06,2016-04-12 18:57:06,12345
8906,1,NomVoie7742137,NULL,#6228,Ville20,Pays1,1997-11-15 21:51:18,1997-11-15 21:51:18,12345
4307,67,NomVoie2920450,NULL,#7509,Ville19,Pays1,2021-09-03 18:20:06,2021-09-03 18:20:06,12345
705,76,NomVoie942714,NULL,#5970,Ville23,Pays1,2005-04-10 02:44:32,2005-04-10 02:44:32,12345
250,22,NomVoie40619,NULL,#0180,Ville15,Pays2,2014-08-25 15:16:39,2014-08-25 15:16:39,12345
5003,15,NomVoie9523800,NULL,#4021,Ville6,Pays2,2006-03-23 20:47:11,2006-03-23 20:47:11,12345
8615,59,NomVoie9640791,NULL,#5764,Ville7,Pays2,2021-11-10 19:23:39,2021-11-10 19:23:39,12345
8285,36,NomVoie9139128,NULL,#2289,Ville9,Pays1,2015-03-01 23:33:56,2015-03-01 23:33:56,12345
6795,26,NomVoie5632299,NULL,#3743,Ville22,Pays4,2013-07-10 08:51:01,2013-07-10 08:51:01,12345
3250,57,NomVoie5415331,NULL,#7037,Ville13,Pays2,2018-11-03 22:23:04,2018-11-03 22:23:04,12345
9722,2,NomVoie7745929,NULL,#4254,Ville17,Pays2,2021-05-24 08:06:57,2021-05-24 08:06:57,12345
3931,8,NomVoie7518541,NULL,#7882,Ville4,Pays2,2004-10-07 13:16:37,2004-10-07 13:16:37,12345
3107,0,NomVoie614581,NULL,#7485,Ville23,Pays2,2017-01-11 20:23:09,2017-01-11 20:23:09,12345
2792,31,NomVoie4713094,NULL,#7069,Ville4,Pays2,2009-10-04 13:07:07,2009-10-04 13:07:07,12345
5644,39,NomVoie9426779,NULL,#8773,Ville1,Pays1,2014-09-22 06:45:07,2014-09-22 06:45:07,12345
7873,70,NomVoie1637192,NULL,#3427,Ville22,Pays2,1997-01-03 23:28:33,1997-01-03 23:28:33,12345
5744,74,NomVoie4827242,NULL,#3091,Ville4,Pays1,2001-06-13 08:20:45,2001-06-13 08:20:45,12345
7779,40,NomVoie9836714,NULL,#9367,Ville18,Pays1,2017-09-12 20:54:51,2017-09-12 20:54:51,12345
7042,17,NomVoie8433278,NULL,#4039,Ville13,Pays1,2008-01-18 07:39:29,2008-01-18 07:39:29,12345
9246,37,NomVoie943692,NULL,#8292,Ville3,Pays1,1998-03-16 04:21:31,1998-03-16 04:21:31,12345
1564,65,NomVoie636945,NULL,#5466,Ville18,Pays1,2002-07-25 11:50:57,2002-07-25 11:50:57,12345
9632,27,NomVoie1045463,NULL,#2332,Ville5,Pays1,2007-07-16 22:54:40,2007-07-16 22:54:40,12345
5809,21,NomVoie3427492,NULL,#2969,Ville21,Pays2,2015-04-25 09:23:54,2015-04-25 09:23:54,12345
8710,69,NomVoie4441203,NULL,#0940,Ville21,Pays2,1999-09-10 23:50:24,1999-09-10 23:50:24,12345
8607,90,NomVoie9840754,NULL,#7998,Ville12,Pays2,2009-06-04 13:27:25,2009-06-04 13:27:25,12345
8771,75,NomVoie1641512,NULL,#0350,Ville23,Pays2,2018-01-21 22:02:06,2018-01-21 22:02:06,12345
3955,4,NomVoie3418686,NULL,#9981,Ville23,Pays2,2016-07-19 13:47:23,2016-07-19 13:47:23,12345
8785,81,NomVoie6141594,NULL,#5288,Ville4,Pays2,2022-06-19 05:59:15,2022-06-19 05:59:15,12345
2109,5,NomVoie189759,NULL,#5989,Ville8,Pays3,2000-02-20 04:29:29,2000-02-20 04:29:29,12345
8225,87,NomVoie138864,NULL,#3647,Ville16,Pays1,2017-07-15 20:39:53,2017-07-15 20:39:53,12345
3257,63,NomVoie5115372,NULL,#1460,Ville5,Pays2,2010-07-14 01:42:57,2010-07-14 01:42:57,12345
7785,74,NomVoie9836738,NULL,#8332,Ville20,Pays5,2007-10-07 19:12:42,2007-10-07 19:12:42,12345
3017,24,NomVoie4214151,NULL,#6939,Ville20,Pays1,2003-07-20 21:10:39,2003-07-20 21:10:39,12345
4830,39,NomVoie8422949,NULL,#6631,Ville15,Pays3,2014-07-11 09:37:07,2014-07-11 09:37:07,12345
7487,1,NomVoie5035301,NULL,#9063,Ville11,Pays2,2003-04-05 15:06:41,2003-04-05 15:06:41,12345
893,84,NomVoie23608,NULL,#7980,Ville23,Pays2,2014-08-13 22:24:15,2014-08-13 22:24:15,12345
3308,88,NomVoie9615619,NULL,#2137,Ville2,Pays1,2000-10-16 03:58:37,2000-10-16 03:58:37,12345
2364,76,NomVoie1310976,NULL,#0136,Ville6,Pays1,2002-06-23 06:42:07,2002-06-23 06:42:07,12345
10154,89,NomVoie748032,NULL,#1242,Ville9,Pays2,2019-03-13 22:15:41,2019-03-13 22:15:41,12345
2675,65,NomVoie6012516,NULL,#3697,Ville11,Pays1,2009-02-24 18:53:43,2009-02-24 18:53:43,12345
2965,53,NomVoie8213934,NULL,#0241,Ville1,Pays3,2005-02-05 16:07:23,2005-02-05 16:07:23,12345
8900,68,NomVoie4142116,NULL,#6036,Ville16,Pays2,2007-10-04 04:51:23,2007-10-04 04:51:23,12345
2254,13,NomVoie3810545,NULL,#7934,Ville16,Pays4,2011-11-23 14:13:46,2011-11-23 14:13:46,12345
3130,7,NomVoie6014676,NULL,#7665,Ville18,Pays2,2003-06-13 03:21:41,2003-06-13 03:21:41,12345
3676,0,NomVoie3017286,NULL,#0576,Ville21,Pays1,2013-07-17 03:44:59,2013-07-17 03:44:59,12345
6572,95,NomVoie1931254,NULL,#0189,Ville9,Pays1,2010-01-06 07:28:20,2010-01-06 07:28:20,12345
2009,62,NomVoie469276,NULL,#3656,Ville10,Pays3,2023-01-26 21:14:35,2023-01-26 21:14:35,12345
8017,36,NomVoie3837895,NULL,#4694,Ville22,Pays3,2006-10-05 23:02:56,2006-10-05 23:02:56,12345
7112,58,NomVoie033584,NULL,#4900,Ville24,Pays2,2000-09-24 12:03:58,2000-09-24 12:03:58,12345
7976,3,NomVoie5137702,NULL,#2632,Ville5,Pays3,2005-01-06 22:44:19,2005-01-06 22:44:19,12345
6224,94,NomVoie3729593,NULL,#7889,Ville2,Pays2,2018-03-12 09:58:35,2018-03-12 09:58:35,12345
2723,82,NomVoie1012791,NULL,#5609,Ville20,Pays2,1998-10-18 06:12:46,1998-10-18 06:12:46,12345
10434,58,NomVoie5349201,NULL,#4576,Ville13,Pays3,2015-07-20 03:07:02,2015-07-20 03:07:02,12345
9056,75,NomVoie2942853,NULL,#8100,Ville9,Pays1,1999-02-25 21:48:09,1999-02-25 21:48:09,12345
4131,25,NomVoie7419598,NULL,#9320,Ville17,Pays1,2009-11-06 01:49:48,2009-11-06 01:49:48,12345
9003,1,NomVoie9742616,NULL,#1261,Ville14,Pays1,2013-08-16 14:30:11,2013-08-16 14:30:11,12345
4216,23,NomVoie5920043,NULL,#7130,Ville10,Pays1,2017-10-09 22:20:12,2017-10-09 22:20:12,12345
3381,65,NomVoie1815995,NULL,#5805,Ville1,Pays3,2001-02-12 08:44:41,2001-02-12 08:44:41,12345
6960,44,NomVoie5833005,NULL,#5866,Ville12,Pays2,2007-03-13 10:11:58,2007-03-13 10:11:58,12345
8781,54,NomVoie7641574,NULL,#6091,Ville8,Pays1,2020-03-10 14:16:29,2020-03-10 14:16:29,12345
3662,9,NomVoie4517204,NULL,#7173,Ville18,Pays2,2000-08-01 02:28:46,2000-08-01 02:28:46,12345
5590,59,NomVoie2126535,NULL,#2955,Ville15,Pays3,2022-03-20 09:27:01,2022-03-20 09:27:01,12345
3625,0,NomVoie3217064,NULL,#1936,Ville11,Pays3,2005-11-20 05:23:07,2005-11-20 05:23:07,12345
5215,78,NomVoie7724700,NULL,#9297,Ville8,Pays2,2003-10-26 08:03:10,2003-10-26 08:03:10,12345
7738,21,NomVoie4836542,NULL,#6557,Ville10,Pays2,2001-05-01 18:43:56,2001-05-01 18:43:56,12345
7335,1,NomVoie1934517,NULL,#2582,Ville8,Pays3,2005-06-13 11:03:03,2005-06-13 11:03:03,12345
1604,77,NomVoie807168,NULL,#9992,Ville23,Pays2,2001-07-17 10:46:19,2001-07-17 10:46:19,12345
2350,44,NomVoie8210926,NULL,#7385,Ville6,Pays1,2013-01-16 15:39:24,2013-01-16 15:39:24,12345
6927,22,NomVoie3232869,NULL,#6192,Ville11,Pays2,2022-05-25 08:04:06,2022-05-25 08:04:06,12345
1969,1,NomVoie799119,NULL,#1327,Ville12,Pays1,2002-04-18 14:13:41,2002-04-18 14:13:41,12345
5249,84,NomVoie1824848,NULL,#6717,Ville24,Pays2,2017-11-01 11:01:02,2017-11-01 11:01:02,12345
3819,29,NomVoie2918010,NULL,#3422,Ville15,Pays1,2018-09-15 17:28:11,2018-09-15 17:28:11,12345
6918,0,NomVoie8032837,NULL,#8001,Ville16,Pays1,2015-11-11 13:43:16,2015-11-11 13:43:16,12345
5220,69,NomVoie1424734,NULL,#7724,Ville10,Pays1,2013-09-26 01:12:55,2013-09-26 01:12:55,12345
8834,79,NomVoie5441785,NULL,#5730,Ville18,Pays2,2000-04-13 23:37:47,2000-04-13 23:37:47,12345
6397,46,NomVoie9930455,NULL,#3161,Ville18,Pays1,2012-05-11 13:43:35,2012-05-11 13:43:35,12345
7555,10,NomVoie5235613,NULL,#6988,Ville23,Pays1,2015-06-21 05:12:13,2015-06-21 05:12:13,12345
2454,58,NomVoie8411453,NULL,#3607,Ville4,Pays3,2014-11-06 18:08:41,2014-11-06 18:08:41,12345
10241,30,NomVoie3848419,NULL,#7036,Ville24,Pays2,2008-06-19 09:20:41,2008-06-19 09:20:41,12345
3939,26,NomVoie8118599,NULL,#7804,Ville14,Pays2,2012-02-12 17:38:32,2012-02-12 17:38:32,12345
6435,17,NomVoie4130604,NULL,#4266,Ville19,Pays2,2018-05-03 02:25:42,2018-05-03 02:25:42,12345
556,24,NomVoie242000,NULL,#4005,Ville4,Pays3,2006-11-03 22:15:51,2006-11-03 22:15:51,12345
1441,71,NomVoie16362,NULL,#5611,Ville12,Pays1,2012-11-15 21:58:43,2012-11-15 21:58:43,12345
698,72,NomVoie592668,NULL,#1463,Ville2,Pays5,2014-11-11 05:34:32,2014-11-11 05:34:32,12345
1942,76,NomVoie928984,NULL,#3867,Ville8,Pays1,2000-10-17 16:17:25,2000-10-17 16:17:25,12345
5395,90,NomVoie3125558,NULL,#5383,Ville12,Pays2,2000-01-24 02:55:33,2000-01-24 02:55:33,12345
9703,67,NomVoie5945806,NULL,#0061,Ville11,Pays2,2013-04-09 09:20:48,2013-04-09 09:20:48,12345
7638,89,NomVoie7236055,NULL,#4448,Ville5,Pays2,2004-05-18 19:48:55,2004-05-18 19:48:55,12345
5582,11,NomVoie526505,NULL,#3155,Ville18,Pays1,2003-03-09 01:45:12,2003-03-09 01:45:12,12345
5741,27,NomVoie2527223,NULL,#3847,Ville7,Pays2,2021-02-23 10:54:54,2021-02-23 10:54:54,12345
6336,21,NomVoie8430196,NULL,#6179,Ville22,Pays2,2009-07-12 02:49:16,2009-07-12 02:49:16,12345
4464,77,NomVoie2121284,NULL,#3151,Ville22,Pays1,2023-06-05 02:53:16,2023-06-05 02:53:16,12345
1304,63,NomVoie745662,NULL,#4245,Ville25,Pays4,2003-08-17 14:24:35,2003-08-17 14:24:35,12345
2961,42,NomVoie4313921,NULL,#3036,Ville21,Pays2,2005-03-02 06:38:13,2005-03-02 06:38:13,12345
7408,27,NomVoie1634917,NULL,#0247,Ville20,Pays2,2015-11-15 19:02:30,2015-11-15 19:02:30,12345
9302,48,NomVoie2443941,NULL,#5172,Ville14,Pays2,1999-06-20 02:34:15,1999-06-20 02:34:15,12345
3434,42,NomVoie7916211,NULL,#6346,Ville9,Pays1,2014-06-05 19:01:53,2014-06-05 19:01:53,12345
5108,89,NomVoie7724257,NULL,#7909,Ville24,Pays3,2013-01-26 02:57:41,2013-01-26 02:57:41,12345
6171,21,NomVoie3029306,NULL,#2291,Ville15,Pays1,2016-07-14 01:54:23,2016-07-14 01:54:23,12345
4109,94,NomVoie6619502,NULL,#9554,Ville18,Pays2,2010-04-08 12:29:55,2010-04-08 12:29:55,12345
5193,84,NomVoie2724623,NULL,#8418,Ville19,Pays2,2006-06-02 14:25:45,2006-06-02 14:25:45,12345
9063,3,NomVoie842888,NULL,#4424,Ville17,Pays1,2001-09-26 14:07:16,2001-09-26 14:07:16,12345
6509,47,NomVoie1130922,NULL,#3516,Ville1,Pays2,2015-04-10 22:36:53,2015-04-10 22:36:53,12345
10512,72,NomVoie5949533,NULL,#6858,Ville19,Pays1,2021-01-25 20:51:27,2021-01-25 20:51:27,12345
10119,29,NomVoie5947853,NULL,#3310,Ville6,Pays3,2022-06-10 02:11:57,2022-06-10 02:11:57,12345
9508,13,NomVoie644887,NULL,#5128,Ville16,Pays2,2022-07-25 06:20:05,2022-07-25 06:20:05,12345
7149,94,NomVoie2333725,NULL,#6008,Ville15,Pays4,2011-11-06 09:14:32,2011-11-06 09:14:32,12345
6087,77,NomVoie8228870,NULL,#7192,Ville5,Pays3,1997-09-07 04:21:51,1997-09-07 04:21:51,12345
4987,88,NomVoie1523716,NULL,#2736,Ville11,Pays2,2007-03-20 14:24:15,2007-03-20 14:24:15,12345
3978,92,NomVoie7718778,NULL,#1020,Ville15,Pays2,2019-11-14 12:51:19,2019-11-14 12:51:19,12345
4671,62,NomVoie2522201,NULL,#3270,Ville18,Pays2,2007-11-20 01:26:15,2007-11-20 01:26:15,12345
1655,87,NomVoie177446,NULL,#2925,Ville23,Pays4,2023-05-22 02:40:55,2023-05-22 02:40:55,12345
8627,82,NomVoie3140844,NULL,#9235,Ville7,Pays1,2001-02-05 22:19:53,2001-02-05 22:19:53,12345
5580,58,NomVoie9426501,NULL,#2275,Ville22,Pays2,2022-01-23 14:50:07,2022-01-23 14:50:07,12345
1276,24,NomVoie785512,NULL,#6347,Ville12,Pays1,2020-10-25 07:24:15,2020-10-25 07:24:15,12345
680,70,NomVoie532601,NULL,#1010,Ville17,Pays3,2016-03-09 14:38:04,2016-03-09 14:38:04,12345
1340,54,NomVoie685865,NULL,#3941,Ville16,Pays1,2020-04-18 01:49:44,2020-04-18 01:49:44,12345
5096,32,NomVoie5124217,NULL,#5844,Ville4,Pays4,2010-08-07 21:25:06,2010-08-07 21:25:06,12345
7445,84,NomVoie435084,NULL,#0371,Ville11,Pays1,2021-01-12 21:14:40,2021-01-12 21:14:40,12345
7566,98,NomVoie6535660,NULL,#0284,Ville2,Pays3,2005-09-26 06:13:44,2005-09-26 06:13:44,12345
1545,7,NomVoie836874,NULL,#2064,Ville5,Pays2,2008-03-05 11:35:06,2008-03-05 11:35:06,12345
867,37,NomVoie53523,NULL,#2418,Ville18,Pays3,2004-02-17 10:34:10,2004-02-17 10:34:10,12345
10306,39,NomVoie2448710,NULL,#3775,Ville19,Pays2,2007-02-06 20:52:49,2007-02-06 20:52:49,12345
8780,97,NomVoie8041565,NULL,#5551,Ville13,Pays1,2020-11-03 22:17:16,2020-11-03 22:17:16,12345
5845,17,NomVoie3327657,NULL,#8027,Ville12,Pays3,2008-08-26 13:19:10,2008-08-26 13:19:10,12345
5146,80,NomVoie6624417,NULL,#0384,Ville12,Pays1,2013-05-03 01:44:57,2013-05-03 01:44:57,12345
10367,93,NomVoie7248962,NULL,#7494,Ville9,Pays3,2022-04-13 22:05:17,2022-04-13 22:05:17,12345
7666,38,NomVoie1536202,NULL,#5929,Ville18,Pays2,2001-07-25 05:15:48,2001-07-25 05:15:48,12345
4854,37,NomVoie6323073,NULL,#0636,Ville2,Pays1,2009-07-13 17:02:51,2009-07-13 17:02:51,12345
2669,73,NomVoie1012502,NULL,#5359,Ville6,Pays2,2001-03-24 20:10:33,2001-03-24 20:10:33,12345
4550,42,NomVoie5721656,NULL,#2654,Ville10,Pays2,2000-01-17 13:40:17,2000-01-17 13:40:17,12345
10597,42,NomVoie7449934,NULL,#8266,Ville16,Pays1,2005-05-12 18:45:21,2005-05-12 18:45:21,12345
1162,39,NomVoie164986,NULL,#9007,Ville22,Pays2,2018-08-19 10:39:32,2018-08-19 10:39:32,12345
7275,16,NomVoie7434286,NULL,#5118,Ville16,Pays3,2000-07-27 06:03:12,2000-07-27 06:03:12,12345
233,4,NomVoie55569,NULL,#2814,Ville7,Pays2,2014-01-27 12:22:38,2014-01-27 12:22:38,12345
4184,72,NomVoie4819860,NULL,#8669,Ville8,Pays2,2000-10-19 01:39:30,2000-10-19 01:39:30,12345
6455,11,NomVoie1130686,NULL,#5682,Ville5,Pays1,2020-02-12 22:02:10,2020-02-12 22:02:10,12345
3339,73,NomVoie1915799,NULL,#9521,Ville17,Pays1,2009-06-24 11:05:51,2009-06-24 11:05:51,12345
5555,31,NomVoie7226386,NULL,#9150,Ville22,Pays2,2018-03-15 21:17:43,2018-03-15 21:17:43,12345
7571,19,NomVoie1335697,NULL,#4921,Ville1,Pays2,2009-08-26 13:33:19,2009-08-26 13:33:19,12345
3420,76,NomVoie7616146,NULL,#1329,Ville22,Pays1,2000-11-24 12:32:26,2000-11-24 12:32:26,12345
7389,45,NomVoie3034774,NULL,#6515,Ville22,Pays4,2012-10-18 05:54:34,2012-10-18 05:54:34,12345
6207,70,NomVoie2029508,NULL,#4799,Ville13,Pays3,2018-09-10 04:28:27,2018-09-10 04:28:27,12345
5085,89,NomVoie024174,NULL,#8405,Ville19,Pays1,2011-02-05 04:52:30,2011-02-05 04:52:30,12345
6491,22,NomVoie7830843,NULL,#0370,Ville12,Pays4,2008-07-09 16:39:22,2008-07-09 16:39:22,12345
5605,27,NomVoie1026604,NULL,#0002,Ville14,Pays3,1999-08-17 01:19:13,1999-08-17 01:19:13,12345
3530,47,NomVoie7316711,NULL,#1943,Ville2,Pays2,1998-02-23 11:22:03,1998-02-23 11:22:03,12345
8696,1,NomVoie7941150,NULL,#4894,Ville10,Pays1,2013-02-23 16:40:40,2013-02-23 16:40:40,12345
4310,79,NomVoie9320465,NULL,#6233,Ville12,Pays4,1999-11-21 11:33:55,1999-11-21 11:33:55,12345
5052,20,NomVoie7524011,NULL,#7185,Ville11,Pays2,2000-07-16 23:57:09,2000-07-16 23:57:09,12345
2762,28,NomVoie412944,NULL,#6346,Ville16,Pays3,2013-05-19 22:20:12,2013-05-19 22:20:12,12345
2593,7,NomVoie812168,NULL,#0396,Ville12,Pays1,2012-02-01 16:35:34,2012-02-01 16:35:34,12345
5179,36,NomVoie9724544,NULL,#3847,Ville5,Pays1,2015-02-16 06:57:56,2015-02-16 06:57:56,12345
2448,2,NomVoie5911395,NULL,#1849,Ville6,Pays3,2011-08-26 22:44:44,2011-08-26 22:44:44,12345
10074,97,NomVoie5647677,NULL,#9259,Ville19,Pays4,1999-09-22 20:22:40,1999-09-22 20:22:40,12345
6535,54,NomVoie6731069,NULL,#0463,Ville10,Pays3,2011-06-04 17:19:12,2011-06-04 17:19:12,12345
3349,72,NomVoie8515849,NULL,#1574,Ville20,Pays2,2005-06-05 05:35:41,2005-06-05 05:35:41,12345
7067,49,NomVoie1833402,NULL,#3915,Ville20,Pays2,2018-10-08 15:38:54,2018-10-08 15:38:54,12345
4815,0,NomVoie8022868,NULL,#4438,Ville22,Pays1,2019-03-17 12:28:39,2019-03-17 12:28:39,12345
5157,92,NomVoie1024460,NULL,#8589,Ville1,Pays2,2016-05-22 12:52:02,2016-05-22 12:52:02,12345
301,99,NomVoie4831,NULL,#5838,Ville14,Pays2,2018-10-21 22:10:55,2018-10-21 22:10:55,12345
2994,45,NomVoie3914056,NULL,#0963,Ville20,Pays1,2017-04-10 03:08:22,2017-04-10 03:08:22,12345
4656,81,NomVoie9122151,NULL,#1048,Ville10,Pays3,2014-09-27 17:34:47,2014-09-27 17:34:47,12345
5551,59,NomVoie5726364,NULL,#6092,Ville10,Pays1,2011-03-17 16:11:52,2011-03-17 16:11:52,12345
3626,59,NomVoie5317070,NULL,#3955,Ville2,Pays2,2014-07-16 10:57:20,2014-07-16 10:57:20,12345
2676,5,NomVoie1112526,NULL,#2081,Ville14,Pays4,2010-05-21 01:02:35,2010-05-21 01:02:35,12345
6314,73,NomVoie7430105,NULL,#0878,Ville10,Pays2,2006-01-25 08:17:47,2006-01-25 08:17:47,12345
8409,65,NomVoie5739638,NULL,#2109,Ville9,Pays2,2021-04-16 14:36:10,2021-04-16 14:36:10,12345
3648,0,NomVoie4717166,NULL,#3147,Ville21,Pays4,2001-03-19 09:15:50,2001-03-19 09:15:50,12345
749,95,NomVoie952948,NULL,#3923,Ville22,Pays1,2000-07-03 22:31:47,2000-07-03 22:31:47,12345
175,9,NomVoie84326,NULL,#9898,Ville15,Pays1,2010-03-03 15:39:46,2010-03-03 15:39:46,12345
1982,49,NomVoie469172,NULL,#4287,Ville21,Pays3,2007-02-20 15:31:57,2007-02-20 15:31:57,12345
6618,80,NomVoie5431472,NULL,#0820,Ville13,Pays2,2008-03-15 16:41:06,2008-03-15 16:41:06,12345
6036,80,NomVoie8928619,NULL,#2856,Ville19,Pays1,2023-02-18 23:04:22,2023-02-18 23:04:22,12345
9482,89,NomVoie1044793,NULL,#4264,Ville1,Pays1,2011-04-16 20:07:13,2011-04-16 20:07:13,12345
9412,44,NomVoie3044463,NULL,#9038,Ville24,Pays1,2003-05-08 21:18:48,2003-05-08 21:18:48,12345
5079,89,NomVoie4124145,NULL,#2707,Ville1,Pays3,2014-01-21 13:24:03,2014-01-21 13:24:03,12345
6227,12,NomVoie6929601,NULL,#1463,Ville7,Pays1,2017-05-19 09:16:50,2017-05-19 09:16:50,12345
6669,4,NomVoie8231691,NULL,#1713,Ville8,Pays4,2016-07-15 16:28:02,2016-07-15 16:28:02,12345
5390,64,NomVoie7625547,NULL,#4878,Ville17,Pays1,2016-04-11 08:08:15,2016-04-11 08:08:15,12345
2039,28,NomVoie89409,NULL,#3080,Ville3,Pays2,2010-04-17 11:29:53,2010-04-17 11:29:53,12345
1105,38,NomVoie614692,NULL,#6581,Ville22,Pays3,2023-10-19 01:09:41,2023-10-19 01:09:41,12345
1144,4,NomVoie214877,NULL,#8117,Ville7,Pays1,2022-11-13 09:47:13,2022-11-13 09:47:13,12345
8383,46,NomVoie3339534,NULL,#0626,Ville6,Pays1,2018-07-05 20:42:15,2018-07-05 20:42:15,12345
10508,76,NomVoie2049507,NULL,#6407,Ville2,Pays2,1999-06-06 04:04:09,1999-06-06 04:04:09,12345
5113,42,NomVoie024281,NULL,#9720,Ville13,Pays1,2023-01-20 08:49:13,2023-01-20 08:49:13,12345
2773,50,NomVoie5012983,NULL,#8941,Ville4,Pays3,2022-08-19 21:38:53,2022-08-19 21:38:53,12345
10302,44,NomVoie3548698,NULL,#6158,Ville20,Pays2,2010-02-27 09:10:45,2010-02-27 09:10:45,12345
461,14,NomVoie341579,NULL,#5622,Ville22,Pays1,2022-11-22 03:08:21,2022-11-22 03:08:21,12345
1858,4,NomVoie308585,NULL,#0889,Ville17,Pays2,2010-09-27 11:51:02,2010-09-27 11:51:02,12345
1363,21,NomVoie175978,NULL,#1522,Ville25,Pays2,2006-01-27 20:01:17,2006-01-27 20:01:17,12345
319,5,NomVoie86910,NULL,#9717,Ville8,Pays1,2007-04-10 21:34:57,2007-04-10 21:34:57,12345
182,22,NomVoie90359,NULL,#7499,Ville5,Pays2,1998-10-19 11:25:56,1998-10-19 11:25:56,12345
1003,65,NomVoie74192,NULL,#9903,Ville10,Pays1,2003-02-18 11:12:29,2003-02-18 11:12:29,12345
2195,36,NomVoie1910229,NULL,#5626,Ville9,Pays1,2016-10-13 03:34:04,2016-10-13 03:34:04,12345
7552,83,NomVoie4935598,NULL,#1818,Ville24,Pays3,1998-03-24 01:42:43,1998-03-24 01:42:43,12345
3475,62,NomVoie1216450,NULL,#6259,Ville15,Pays2,2017-10-26 14:59:17,2017-10-26 14:59:17,12345
7463,64,NomVoie9935188,NULL,#9788,Ville10,Pays2,2008-05-15 06:19:04,2008-05-15 06:19:04,12345
7990,40,NomVoie8437772,NULL,#9915,Ville9,Pays3,1998-08-14 14:25:24,1998-08-14 14:25:24,12345
1241,63,NomVoie905352,NULL,#4984,Ville7,Pays1,2001-05-18 04:15:29,2001-05-18 04:15:29,12345
4369,68,NomVoie3720776,NULL,#7853,Ville1,Pays1,2004-03-10 21:07:04,2004-03-10 21:07:04,12345
532,60,NomVoie851889,NULL,#3381,Ville6,Pays3,2010-09-09 15:25:59,2010-09-09 15:25:59,12345
1595,41,NomVoie927127,NULL,#3227,Ville4,Pays1,2019-03-26 22:15:56,2019-03-26 22:15:56,12345
6010,87,NomVoie4628470,NULL,#7856,Ville3,Pays2,2020-03-08 03:25:39,2020-03-08 03:25:39,12345
4510,35,NomVoie5521471,NULL,#7632,Ville5,Pays2,2015-04-12 16:07:50,2015-04-12 16:07:50,12345
8305,61,NomVoie9139210,NULL,#5438,Ville11,Pays2,2012-11-22 20:34:05,2012-11-22 20:34:05,12345
433,47,NomVoie301425,NULL,#3314,Ville2,Pays1,2019-07-04 10:09:52,2019-07-04 10:09:52,12345
9058,40,NomVoie4142857,NULL,#8936,Ville14,Pays2,2010-08-03 14:45:05,2010-08-03 14:45:05,12345
860,93,NomVoie923492,NULL,#8847,Ville25,Pays2,2010-08-24 11:29:31,2010-08-24 11:29:31,12345
3593,80,NomVoie1116933,NULL,#8704,Ville4,Pays3,2018-08-12 22:30:59,2018-08-12 22:30:59,12345
8992,3,NomVoie2842555,NULL,#4586,Ville1,Pays1,2016-08-12 13:10:32,2016-08-12 13:10:32,12345
7325,65,NomVoie6134501,NULL,#9688,Ville24,Pays2,2013-04-10 20:29:15,2013-04-10 20:29:15,12345
10004,11,NomVoie8247352,NULL,#3359,Ville16,Pays2,2003-05-23 02:03:02,2003-05-23 02:03:02,12345
1073,91,NomVoie144550,NULL,#3369,Ville11,Pays2,2010-05-10 12:14:36,2010-05-10 12:14:36,12345
6987,6,NomVoie9933085,NULL,#5103,Ville18,Pays2,2008-01-02 14:10:03,2008-01-02 14:10:03,12345
4436,12,NomVoie6621121,NULL,#6056,Ville22,Pays2,1999-06-02 03:35:06,1999-06-02 03:35:06,12345
6452,19,NomVoie6830673,NULL,#5532,Ville24,Pays1,2007-05-14 18:32:24,2007-05-14 18:32:24,12345
